area,construction_time,floor,intro,price,title,zoning
130m²,2008年建造,低层(共6层),"
                    锦绣佳园  
                    荥阳-荥阳城区-三公路",106,锦绣佳苑，2楼，130平精装106万带储藏室，业主急售！,3室2厅
158m²,2008年建造,低层(共25层),"
                    海逸名门  
                    郑东新区-CBD-商务内环路22号",240,海逸名门通透三室 户型方正 主卧朝湖 划片外国语 诚心出售,3室2厅
117m²,2018年建造,低层(共33层),"
                    锦艺四季城  
                    惠济-北大学城-天河路,近英才街",150,150万 3室2厅 满二唯一住房 电梯房 南北通透 采光好,3室2厅
126m²,2014年建造,低层(共11层),"
                    康桥原溪里1号院  
                    新郑-新郑龙湖-祥安路",160,南龙湖原溪里实验小学旁，一楼带院，紧邻郑新路，出行方便，急售,3室2厅
89m²,2016年建造,低层(共30层),"
                    万科美景魅力之城祥润园  
                    航空港-航空港区-长安路,近通航路",93,万科美景魅力之城南北通透户型方正有本税满近康平湖地铁口,3室2厅
118m²,2022年建造,低层(共25层),"
                    宏光揽境  
                    金水-大石桥-春雷路,近龙湖中环西路",280,北龙湖旁 宏光揽境  稀 确 三房 118平  售楼部签约,3室2厅
115m²,2015年建造,低层(共34层),"
                    康桥溪棠  
                    新郑-新郑龙湖-祥安路",97,康桥溪棠 只此一套116平95万包税 视野无遮挡,3室2厅
90m²,2016年建造,低层(共25层),"
                    东史马小区  
                    高新区-科学大道-牡丹路",55,捡漏！高新区地铁口 双气精装住宅 可随时联系看房,3室2厅
88m²,2018年建造,低层(共11层),"
                    浩创梧桐花语  
                    航空港-航空港区-神州路",57,航空港区港南浩创均价6500 二万订房网签首付6年6次 月供,3室2厅
89m²,2016年建造,低层(共30层),"
                    水榭华城  
                    新郑-新郑龙湖-双湖大道东段77号",82,精装修小3房拎包入住税不多,3室2厅
92m²,2010年建造,低层(共26层),"
                    橡树玫瑰城(一期)  
                    管城-安徐庄-中州大道1188号",135,橡树玫瑰城 3室2厅1卫 92.0平米 135.00万元,3室2厅
115m²,2015年建造,低层(共33层),"
                    康桥九溪郡  
                    新郑-新郑龙湖-祥安路,近郑新快速通道",106,均价9000买康桥九溪郡 南北通透大三房 环境优美 户型方正,3室2厅
108m²,2016年建造,低层(共7层),"
                    丰泽新苑(二期)  
                    新郑-新郑龙湖-祥安路",85,南北通透 90万 丰泽新苑(二期) 3室2厅 满二唯一住房,3室2厅
91m²,2014年建造,低层(共32层),"
                    基正唐宁1號  
                    新郑-新郑龙湖-新郑快速通道",74,南龙湖唐宁一号华南城商圈小三房仅售75万包税紧邻湿地公园！！,3室2厅
112m²,2018年建造,低层(共24层),"
                    绿博半岛  
                    中牟-中牟城区-商都大道,近人文路",101,绿博半岛，南北通透，112平101万电梯3楼 价格可以商量,3室2厅
90m²,2018年建造,低层(共27层),"
                    水木清城南院  
                    中原-郑州市一中-建设西路216号",80,地铁1号线 首付18万 新小区  3房毛坯急售  看房有钥匙,3室2厅
90m²,2016年建造,低层(共25层),"
                    大里鑫桂源  
                    高新区-科学大道-枫杨街",52,急售 高新区郑大旁 精装修三房 1号地铁口,3室2厅
97m²,2015年建造,低层(共7层),"
                    宽视界  
                    新郑-新郑龙湖-双湖大道东路36号",125,双湖大道锦艺城旁 宽视界小区 四室 赠送地下室70平 急卖,3室2厅
89m²,2018年建造,低层(共30层),"
                    正商智慧城博园  
                    新郑-新郑龙湖-正商大道,近郑绕高速",79,智慧城南北通透三室两厅 邻河景公园可上外国语学校 随时看房,3室2厅
127m²,2016年建造,低层(共29层),"
                    紫域澜庭  
                    荥阳-荥阳城区-飞龙路",78,南北通透 78万 127平 唯一住房 紫域澜庭 看房方便 有,3室2厅
129m²,2020年建造,低层(共33层),"
                    柳湖佳苑  
                    中原-中原周边-中原西路",152,一万一千多，奥体旁 三地铁三公园 双气 现房,3室2厅
137m²,2018年建造,中层(共27层),"
                    英协生生银河居  
                    金水-省政府-相济路,近熊儿河路",270,生生银河居（转让房） 3室2厅2卫 137.0平米,3室2厅
89m²,2014年建造,低层(共33层),"
                    恒大绿洲  
                    经开-第八大街-经开第八大街71号",155,经开区学府旁 恒大品质小三房 全屋设计家具 诚心急售 随时看,3室2厅
117m²,2010年建造,低层(共6层),"
                    滨河帝城  
                    新郑-新郑城区-玉前路,近滨河大道",79,双气小区步梯二楼79万满五年唯一支持按揭看房方便,3室2厅
89m²,2015年建造,低层(共33层),"
                    翰林华府  
                    新郑-新郑龙湖-鸿鹄路,近泰山路",81,翰林华府南龙湖双气精装小三房，两所大学环绕，环境优美,3室2厅
89m²,2016年建造,低层(共25层),"
                    华润悦景湾  
                    中原-中原周边-红松路",72,高新区 地铁口 精装小三房 智能家居 郑州中学旁 环境优美,3室2厅
89m²,2016年建造,低层(共26层),"
                    正弘中央公园麓林苑  
                    航空港-航空港区-雍州路,近大航路",84,正弘特价三房，送15万婚装带车位，学，区房地铁150米，急售,3室2厅
89m²,2022年建造,中层(共26层),"
                    建海当代公园阅MOMΛ  
                    荥阳-荥阳城区-广武路22-18号",60,甜蜜二人世界的不二之选，地铁口，小三房，双卫，植物园旁,3室2厅
123m²,2015年建造,中层(共30层),"
                    正商智慧城智园  
                    新郑-新郑龙湖-正商大道,近郑绕高速",118,急售 双气已通正商智慧城 精装修全送 118万包税 123平,3室2厅
114m²,2006年建造,低层(共6层),"
                    南苑春光(西区)  
                    荥阳-荥阳城区-310国道,近塔山路",65,南苑春光 多层2楼 装修好拎包入住 价格可大谈 大胆的询问,3室2厅
92m²,2013年建造,低层(共24层),"
                    升龙又一城(2期)  
                    高新区-科学大道-玉兰街79号",120,升龙，通透三房，学，区房，地铁口，无税，有本，,3室2厅
123m²,2018年建造,低层(共33层),"
                    正商智慧城博园  
                    新郑-新郑龙湖-正商大道,近郑绕高速",100,南龙湖正商智慧 南北通透 业主已急哭 着急出售 随时看房,3室2厅
89m²,2018年建造,低层(共33层),"
                    瀚海航城  
                    航空港-航空港区-荆州路,近思存路",58,航空港6700元 郑州高铁站，瀚海航城，，分期两年,3室2厅
88m²,2014年建造,低层(共33层),"
                    远洋风景居  
                    新郑-新郑城区-107国道",70,远洋风景 人车分流 年底交房 88平方 户型方正 名校教育,3室2厅
115m²,2016年建造,低层(共6层),"
                    和昌盛世城邦  
                    航空港-航空港区-航兴路,近新港十一路",135,和昌一期现房  一楼115平   送南北花园  送地下室,3室3厅
88m²,2018年建造,低层(共33层),"
                    汇泉西悦城2号院  
                    中原-中原西路-西四环",104,常西湖 现房 2号院 15万硬装 看房随时 业主非常着急,3室2厅
102m²,2018年建造,中层(共30层),"
                    浩创梧桐溪水湾  
                    新郑-新郑龙湖-中华路",68,港区浩创梧桐溪水湾 距离地铁口800米 清盘价 再送三年物业,3室2厅
95m²,2019年建造,低层(共33层),"
                    绿地香湖湾  
                    航空港-航空港区-梅河路,近黄海路",66,一万订房 绿地香湖湾分期5年10次单价7xxx双鹤湖 CBD,3室2厅
88m²,2020年建造,中层(共26层),"
                    金辉优步花园  
                    中原-中原周边-莲花街,近川杨路",100,高新区 科学大道旁 莲花街 金辉优步花园 精装修 业主急售,3室2厅
88m²,2015年建造,低层(共7层),"
                    居易国际城(KB区)  
                    新郑-新郑龙湖-双湖大道7号",75,75万 精装修 南北通透 满二唯一住房 88平 3室2厅,3室2厅
89m²,2020年建造,低层(共27层),"
                    金辉优步花园  
                    中原-中原周边-莲花街,近川杨路",100,双虎科技城 精装修 双铁学为房 首付可分 洋房社区,3室2厅
88m²,2019年建造,低层(共30层),"
                    紫荆半岛东郡  
                    新郑-新郑龙湖-紫荆山南路,近祥云路",61.9,南龙湖核心位置 国泰紫荆苑 双地铁口 首付2万 送车位,3室2厅
137m²,2018年建造,中层(共27层),"
                    英协生生银河居  
                    金水-省政府-相济路,近熊儿河路",270,137平 270万 南北通透 3室2厅 电梯房 房东诚心出,3室2厅
92m²,2010年建造,低层(共26层),"
                    橡树玫瑰城(一期)  
                    管城-安徐庄-中州大道1188号",135,橡树玫瑰城 3室2厅1卫 92.0平米 135.00万元,3室2厅
99m²,2018年建造,低层(共26层),"
                    盛驰花园里  
                    郑东新区-商都路-镇兴路,近恒通路",93,郑东新区 小学 中学 直接划片 双气小区 人车分流 单价9千,3室2厅
